timestamp,value,usdt,sol,price
1764898800000,1000.032673,1000.032673,0.00000000,139.910000
1764898860000,1000.032673,1000.032673,0.00000000,139.950000
1764898920000,1000.032673,1000.032673,0.00000000,139.850000
1764898980000,1000.032673,1000.032673,0.00000000,139.860000
1764899040000,1000.032673,1000.032673,0.00000000,139.880000
1764899100000,1000.032673,1000.032673,0.00000000,139.800000
1764899160000,1000.032673,1000.032673,0.00000000,139.820000
1764899220000,1000.032673,1000.032673,0.00000000,139.830000
1764899280000,1000.032673,1000.032673,0.00000000,140.020000
1764899340000,1000.032673,1000.032673,0.00000000,140.120000
1764899400000,1000.032673,1000.032673,0.00000000,140.020000
1764899460000,1000.032673,1000.032673,0.00000000,140.060000
1764899520000,1000.032673,1000.032673,0.00000000,139.980000
1764899580000,1000.032673,1000.032673,0.00000000,139.970000
1764899640000,1000.032673,1000.032673,0.00000000,139.990000
1764899700000,1000.032673,1000.032673,0.00000000,139.890000
1764899760000,1000.032673,1000.032673,0.00000000,139.870000
1764899820000,1000.032673,1000.032673,0.00000000,139.850000
1764899880000,1000.032673,1000.032673,0.00000000,139.790000
1764899940000,1000.032673,1000.032673,0.00000000,139.820000
1764900000000,1000.017673,985.017673,0.10751147,139.520000
1764900060000,1000.002997,980.012673,0.14337176,139.430000
1764900120000,1000.003732,975.007673,0.17922176,139.470000
1764900180000,999.979017,970.002673,0.21510006,139.360000
1764900240000,1000.006980,970.002673,0.21510006,139.490000
1764900300000,999.994074,970.002673,0.21510006,139.430000
1764900360000,1000.013433,970.002673,0.21510006,139.520000
1764900420000,999.987621,970.002673,0.21510006,139.400000
1764900480000,999.959658,970.002673,0.21510006,139.270000
1764900540000,999.979017,970.002673,0.21510006,139.360000
1764900600000,999.974715,970.002673,0.21510006,139.340000
1764900660000,999.970413,970.002673,0.21510006,139.320000
1764900720000,999.985470,970.002673,0.21510006,139.390000
1764900780000,1000.015584,970.002673,0.21510006,139.530000
1764900840000,1000.015584,970.002673,0.21510006,139.530000
1764900900000,1000.022037,970.002673,0.21510006,139.560000
1764900960000,1000.034943,970.002673,0.21510006,139.620000
1764901020000,1000.056453,970.002673,0.21510006,139.720000
1764901080000,1000.065057,970.002673,0.21510006,139.760000
1764901140000,1000.065057,970.002673,0.21510006,139.760000
1764901200000,1000.034943,970.002673,0.21510006,139.620000
1764901260000,1000.056453,970.002673,0.21510006,139.720000
1764901320000,1000.056453,970.002673,0.21510006,139.720000
1764901380000,1000.054302,970.002673,0.21510006,139.710000
1764901440000,1000.028490,970.002673,0.21510006,139.590000
1764901500000,1000.058604,970.002673,0.21510006,139.730000
1764901560000,1000.075812,970.002673,0.21510006,139.810000
1764901620000,1000.037094,970.002673,0.21510006,139.630000
1764901680000,1000.050000,970.002673,0.21510006,139.690000
1764901740000,1000.056453,970.002673,0.21510006,139.720000
1764901800000,1000.043547,970.002673,0.21510006,139.660000
1764901860000,1000.062906,970.002673,0.21510006,139.750000
1764901920000,1000.054302,970.002673,0.21510006,139.710000
1764901980000,1000.041396,970.002673,0.21510006,139.650000
1764902040000,1000.067208,970.002673,0.21510006,139.770000
1764902100000,1000.069359,970.002673,0.21510006,139.780000
1764902160000,1000.084416,970.002673,0.21510006,139.850000
1764902220000,1000.099461,1000.099461,0.00000000,140.060000
1764902280000,1000.099461,1000.099461,0.00000000,140.030000
1764902340000,1000.099461,1000.099461,0.00000000,140.100000
1764902400000,1000.099461,1000.099461,0.00000000,140.000000
1764902460000,1000.099461,1000.099461,0.00000000,139.950000
1764902520000,1000.099461,1000.099461,0.00000000,140.060000
1764902580000,1000.099461,1000.099461,0.00000000,140.050000
1764902640000,1000.099461,1000.099461,0.00000000,140.070000
1764902700000,1000.099461,1000.099461,0.00000000,140.000000
1764902760000,1000.099461,1000.099461,0.00000000,140.000000
1764902820000,1000.099461,1000.099461,0.00000000,139.950000
1764902880000,1000.099461,1000.099461,0.00000000,140.020000
1764902940000,1000.099461,1000.099461,0.00000000,140.020000
1764903000000,1000.099461,1000.099461,0.00000000,139.870000
1764903060000,1000.099461,1000.099461,0.00000000,139.990000
1764903120000,1000.099461,1000.099461,0.00000000,140.000000
1764903180000,1000.099461,1000.099461,0.00000000,139.960000
1764903240000,1000.099461,1000.099461,0.00000000,139.860000
1764903300000,1000.099461,1000.099461,0.00000000,139.770000
1764903360000,1000.099461,1000.099461,0.00000000,139.790000
1764903420000,1000.099461,1000.099461,0.00000000,139.740000
1764903480000,1000.099461,1000.099461,0.00000000,139.780000
1764903540000,1000.099461,1000.099461,0.00000000,139.810000
1764903600000,1000.099461,1000.099461,0.00000000,139.860000
1764903660000,1000.099461,1000.099461,0.00000000,139.770000
1764903720000,1000.099461,1000.099461,0.00000000,139.800000
1764903780000,1000.099461,1000.099461,0.00000000,139.810000
1764903840000,1000.099461,1000.099461,0.00000000,139.810000
1764903900000,1000.099461,1000.099461,0.00000000,139.770000
1764903960000,1000.099461,1000.099461,0.00000000,139.820000
1764904020000,1000.099461,1000.099461,0.00000000,139.790000
1764904080000,1000.099461,1000.099461,0.00000000,139.910000
1764904140000,1000.099461,1000.099461,0.00000000,140.050000
1764904200000,1000.099461,1000.099461,0.00000000,140.060000
1764904260000,1000.099461,1000.099461,0.00000000,140.020000
1764904320000,1000.099461,1000.099461,0.00000000,139.890000
1764904380000,1000.099461,1000.099461,0.00000000,139.940000
1764904440000,1000.099461,1000.099461,0.00000000,139.930000
1764904500000,1000.099461,1000.099461,0.00000000,139.890000
1764904560000,1000.088746,990.089461,0.07150007,139.850000
1764904620000,1000.096611,990.089461,0.07150007,139.960000
1764904680000,1000.098041,990.089461,0.07150007,139.980000
1764904740000,1000.094466,990.089461,0.07150007,139.930000
1764904800000,1000.090891,990.089461,0.07150007,139.880000
1764904860000,1000.050150,975.074461,0.17879369,139.690000
1764904920000,1000.062666,975.074461,0.17879369,139.760000
1764904980000,1000.051938,975.074461,0.17879369,139.700000
1764905040000,999.945026,970.069461,0.21473130,139.130000
1764905100000,999.946468,965.064461,0.25066116,139.160000
1764905160000,999.938961,960.059461,0.28659361,139.150000
1764905220000,999.885240,955.054461,0.32257001,138.980000
1764905280000,999.882015,955.054461,0.32257001,138.970000
1764905340000,999.898143,955.054461,0.32257001,139.020000
1764905400000,999.907820,955.054461,0.32257001,139.050000
1764905460000,999.846532,955.054461,0.32257001,138.860000
1764905520000,999.846532,955.054461,0.32257001,138.860000
1764905580000,999.817501,955.054461,0.32257001,138.770000
1764905640000,999.830404,955.054461,0.32257001,138.810000
1764905700000,999.862661,955.054461,0.32257001,138.910000
1764905760000,999.862661,955.054461,0.32257001,138.910000
1764905820000,999.836855,955.054461,0.32257001,138.830000
1764905880000,999.814275,955.054461,0.32257001,138.760000
1764905940000,999.820726,955.054461,0.32257001,138.780000
1764906000000,999.817501,955.054461,0.32257001,138.770000
1764906060000,999.814275,955.054461,0.32257001,138.760000
1764906120000,999.804598,955.054461,0.32257001,138.730000
1764906180000,999.775567,955.054461,0.32257001,138.640000
1764906240000,999.782018,955.054461,0.32257001,138.660000
1764906300000,999.782018,955.054461,0.32257001,138.660000
1764906360000,999.775567,955.054461,0.32257001,138.640000
1764906420000,999.794921,955.054461,0.32257001,138.700000
1764906480000,999.823952,955.054461,0.32257001,138.790000
1764906540000,999.820726,955.054461,0.32257001,138.780000
1764906600000,999.833629,955.054461,0.32257001,138.820000
1764906660000,999.833629,955.054461,0.32257001,138.820000
1764906720000,999.833629,955.054461,0.32257001,138.820000
1764906780000,999.814275,955.054461,0.32257001,138.760000
1764906840000,999.804598,955.054461,0.32257001,138.730000
1764906900000,999.782018,955.054461,0.32257001,138.660000
1764906960000,999.689924,950.049461,0.35869979,138.390000
1764907020000,999.750903,950.049461,0.35869979,138.560000
1764907080000,999.754490,950.049461,0.35869979,138.570000
1764907140000,999.750903,950.049461,0.35869979,138.560000
1764907200000,999.862100,950.049461,0.35869979,138.870000
1764907260000,999.847752,950.049461,0.35869979,138.830000
1764907320000,999.865687,950.049461,0.35869979,138.880000
1764907380000,999.905144,950.049461,0.35869979,138.990000
1764907440000,999.883622,950.049461,0.35869979,138.930000
1764907500000,999.915905,950.049461,0.35869979,139.020000
1764907560000,999.865687,950.049461,0.35869979,138.880000
1764907620000,999.869274,950.049461,0.35869979,138.890000
1764907680000,999.887209,950.049461,0.35869979,138.940000
1764907740000,999.897970,950.049461,0.35869979,138.970000
1764907800000,999.908731,950.049461,0.35869979,139.000000
1764907860000,999.933840,950.049461,0.35869979,139.070000
1764907920000,999.919492,950.049461,0.35869979,139.030000
1764907980000,999.919492,950.049461,0.35869979,139.030000
1764908040000,999.912318,950.049461,0.35869979,139.010000
1764908100000,999.905144,950.049461,0.35869979,138.990000
1764908160000,999.905144,950.049461,0.35869979,138.990000
1764908220000,999.865687,950.049461,0.35869979,138.880000
1764908280000,999.883622,950.049461,0.35869979,138.930000
1764908340000,999.905144,950.049461,0.35869979,138.990000
1764908400000,999.915905,950.049461,0.35869979,139.020000
1764908460000,999.908731,950.049461,0.35869979,139.000000
1764908520000,999.883622,950.049461,0.35869979,138.930000
1764908580000,999.869274,950.049461,0.35869979,138.890000
1764908640000,999.808336,935.034461,0.46673783,138.780000
1764908700000,999.803336,930.029461,0.50276607,138.780000
1764908760000,999.808364,930.029461,0.50276607,138.790000
1764908820000,999.823447,930.029461,0.50276607,138.820000
1764908880000,999.763143,925.024461,0.53881250,138.710000
1764908940000,999.757754,925.024461,0.53881250,138.700000
1764909000000,999.704261,920.019461,0.57488493,138.610000
1764909060000,999.584284,915.014461,0.61100949,138.410000
1764909120000,999.609835,910.009461,0.64712100,138.460000
1764909180000,999.430112,905.004461,0.68330307,138.190000
1764909240000,999.594105,905.004461,0.68330307,138.430000
1764909300000,999.669268,905.004461,0.68330307,138.540000
1764909360000,999.607771,905.004461,0.68330307,138.450000
1764909420000,999.587272,905.004461,0.68330307,138.420000
1764909480000,999.505275,905.004461,0.68330307,138.300000
1764909540000,999.525775,905.004461,0.68330307,138.330000
1764909600000,999.505275,905.004461,0.68330307,138.300000
1764909660000,999.532608,905.004461,0.68330307,138.340000
1764909720000,999.471110,905.004461,0.68330307,138.250000
1764909780000,999.395947,905.004461,0.68330307,138.140000
1764909840000,999.423279,905.004461,0.68330307,138.180000
1764909900000,999.443778,905.004461,0.68330307,138.210000
1764909960000,999.430112,905.004461,0.68330307,138.190000
1764910020000,999.389114,905.004461,0.68330307,138.130000
1764910080000,999.402780,905.004461,0.68330307,138.150000
1764910140000,999.389114,905.004461,0.68330307,138.130000
1764910200000,999.505275,905.004461,0.68330307,138.300000
1764910260000,999.450611,905.004461,0.68330307,138.220000
1764910320000,999.655602,905.004461,0.68330307,138.520000
1764910380000,999.696600,905.004461,0.68330307,138.580000
1764910440000,999.682934,905.004461,0.68330307,138.560000
1764910500000,999.642865,999.642865,0.00000000,138.640000
1764910560000,999.642865,999.642865,0.00000000,138.470000
1764910620000,999.642865,999.642865,0.00000000,138.440000
1764910680000,999.642865,999.642865,0.00000000,138.440000
1764910740000,999.642865,999.642865,0.00000000,138.520000
1764910800000,999.632865,989.632865,0.07220738,138.490000
1764910860000,999.639364,989.632865,0.07220738,138.580000
1764910920000,999.637198,989.632865,0.07220738,138.550000
1764910980000,999.638642,989.632865,0.07220738,138.570000
1764911040000,999.641530,989.632865,0.07220738,138.610000
1764911100000,999.642974,989.632865,0.07220738,138.630000
1764911160000,999.644419,989.632865,0.07220738,138.650000
1764911220000,999.645863,989.632865,0.07220738,138.670000
1764911280000,999.643696,989.632865,0.07220738,138.640000
1764911340000,999.615645,979.622865,0.14441476,138.440000
1764911400000,999.630086,979.622865,0.14441476,138.540000
1764911460000,999.630086,979.622865,0.14441476,138.540000
1764911520000,999.631530,979.622865,0.14441476,138.550000
1764911580000,999.604200,969.612865,0.21662214,138.450000
1764911640000,999.595536,969.612865,0.21662214,138.410000
1764911700000,999.604200,969.612865,0.21662214,138.450000
1764911760000,999.602034,969.612865,0.21662214,138.440000
1764911820000,999.597702,969.612865,0.21662214,138.420000
1764911880000,999.593369,969.612865,0.21662214,138.400000
1764911940000,999.589037,969.612865,0.21662214,138.380000
1764912000000,999.591203,969.612865,0.21662214,138.390000
1764912060000,999.584704,969.612865,0.21662214,138.360000
1764912120000,999.582538,969.612865,0.21662214,138.350000
1764912180000,999.563042,969.612865,0.21662214,138.260000
1764912240000,999.521217,964.607865,0.25283041,138.090000
1764912300000,999.463122,959.602865,0.28909383,137.880000
1764912360000,999.481250,954.597865,0.32533622,137.960000
1764912420000,999.484503,954.597865,0.32533622,137.970000
1764912480000,999.533303,954.597865,0.32533622,138.120000
1764912540000,999.536557,954.597865,0.32533622,138.130000
1764912600000,999.500770,954.597865,0.32533622,138.020000
1764912660000,999.500770,954.597865,0.32533622,138.020000
1764912720000,999.477996,954.597865,0.32533622,137.950000
1764912780000,999.464983,954.597865,0.32533622,137.910000
1764912840000,999.477996,954.597865,0.32533622,137.950000
1764912900000,999.474743,954.597865,0.32533622,137.940000
1764912960000,999.481250,954.597865,0.32533622,137.960000
1764913020000,999.487756,954.597865,0.32533622,137.980000
1764913080000,999.494263,954.597865,0.32533622,138.000000
1764913140000,999.497516,954.597865,0.32533622,138.010000
1764913200000,999.487756,954.597865,0.32533622,137.980000
1764913260000,999.533303,954.597865,0.32533622,138.120000
1764913320000,999.504023,954.597865,0.32533622,138.030000
1764913380000,999.520290,954.597865,0.32533622,138.080000
1764913440000,999.517037,954.597865,0.32533622,138.070000
1764913500000,999.517037,954.597865,0.32533622,138.070000
1764913560000,999.500770,954.597865,0.32533622,138.020000
1764913620000,999.477996,954.597865,0.32533622,137.950000
1764913680000,999.474743,954.597865,0.32533622,137.940000
1764913740000,999.481250,954.597865,0.32533622,137.960000
1764913800000,999.481250,954.597865,0.32533622,137.960000
1764913860000,999.494263,954.597865,0.32533622,138.000000
1764913920000,999.500770,954.597865,0.32533622,138.020000
1764913980000,999.484503,954.597865,0.32533622,137.970000
1764914040000,999.468236,954.597865,0.32533622,137.920000
1764914100000,999.464983,954.597865,0.32533622,137.910000
1764914160000,999.468236,954.597865,0.32533622,137.920000
1764914220000,999.468236,954.597865,0.32533622,137.920000
1764914280000,999.497516,954.597865,0.32533622,138.010000
1764914340000,999.507277,954.597865,0.32533622,138.040000
1764914400000,999.510530,954.597865,0.32533622,138.050000
1764914460000,999.533870,999.533870,0.00000000,138.260000
1764914520000,999.533870,999.533870,0.00000000,138.140000
1764914580000,999.533870,999.533870,0.00000000,138.210000
1764914640000,999.533870,999.533870,0.00000000,138.210000
1764914700000,999.533870,999.533870,0.00000000,138.290000
1764914760000,999.533870,999.533870,0.00000000,138.500000
1764914820000,999.533870,999.533870,0.00000000,138.410000
1764914880000,999.533870,999.533870,0.00000000,138.420000
1764914940000,999.533870,999.533870,0.00000000,138.520000
1764915000000,999.533870,999.533870,0.00000000,138.500000
1764915060000,999.533870,999.533870,0.00000000,138.430000
1764915120000,999.533870,999.533870,0.00000000,138.500000
1764915180000,999.533870,999.533870,0.00000000,138.630000
1764915240000,999.533870,999.533870,0.00000000,138.520000
1764915300000,999.533870,999.533870,0.00000000,138.530000
1764915360000,999.533870,999.533870,0.00000000,138.560000
1764915420000,999.533870,999.533870,0.00000000,138.580000
1764915480000,999.533870,999.533870,0.00000000,138.480000
1764915540000,999.533870,999.533870,0.00000000,138.420000
1764915600000,999.533870,999.533870,0.00000000,138.430000
1764915660000,999.533870,999.533870,0.00000000,138.510000
1764915720000,999.533870,999.533870,0.00000000,138.570000
1764915780000,999.533870,999.533870,0.00000000,138.590000
1764915840000,999.533870,999.533870,0.00000000,138.700000
1764915900000,999.533870,999.533870,0.00000000,138.660000
1764915960000,999.533870,999.533870,0.00000000,138.700000
1764916020000,999.533870,999.533870,0.00000000,138.610000
1764916080000,999.533870,999.533870,0.00000000,138.630000
1764916140000,999.533870,999.533870,0.00000000,138.630000
1764916200000,999.533870,999.533870,0.00000000,138.660000
1764916260000,999.533870,999.533870,0.00000000,138.420000
1764916320000,999.533870,999.533870,0.00000000,138.520000
1764916380000,999.533870,999.533870,0.00000000,138.520000
1764916440000,999.533870,999.533870,0.00000000,138.730000
1764916500000,999.533870,999.533870,0.00000000,138.870000
1764916560000,999.533870,999.533870,0.00000000,138.950000
1764916620000,999.533870,999.533870,0.00000000,138.910000
1764916680000,999.533870,999.533870,0.00000000,138.810000
1764916740000,999.533870,999.533870,0.00000000,138.680000
1764916800000,999.533870,999.533870,0.00000000,138.740000
1764916860000,999.533870,999.533870,0.00000000,138.740000
1764916920000,999.533870,999.533870,0.00000000,138.740000
1764916980000,999.533870,999.533870,0.00000000,138.740000
1764917040000,999.533870,999.533870,0.00000000,138.740000
1764917100000,999.533870,999.533870,0.00000000,138.820000
1764917160000,999.533870,999.533870,0.00000000,138.760000
1764917220000,999.533870,999.533870,0.00000000,138.810000
1764917280000,999.533870,999.533870,0.00000000,138.780000
1764917340000,999.533870,999.533870,0.00000000,138.730000
1764917400000,999.533870,999.533870,0.00000000,138.680000
1764917460000,999.533870,999.533870,0.00000000,139.000000
1764917520000,999.533870,999.533870,0.00000000,138.920000
1764917580000,999.533870,999.533870,0.00000000,138.850000
1764917640000,999.533870,999.533870,0.00000000,138.830000
1764917700000,999.533870,999.533870,0.00000000,138.790000
1764917760000,999.533870,999.533870,0.00000000,138.830000
1764917820000,999.533870,999.533870,0.00000000,138.900000
1764917880000,999.533870,999.533870,0.00000000,138.910000
1764917940000,999.533870,999.533870,0.00000000,138.890000
1764918000000,999.523870,989.523870,0.07200461,138.880000
1764918060000,999.520989,989.523870,0.07200461,138.840000
1764918120000,999.526750,989.523870,0.07200461,138.920000
1764918180000,999.510989,979.513870,0.14400922,138.860000
1764918240000,999.519630,979.513870,0.14400922,138.920000
1764918300000,999.532591,979.513870,0.14400922,139.010000
1764918360000,999.525520,999.525520,0.00000000,139.100000
1764918420000,999.525520,999.525520,0.00000000,139.280000
1764918480000,999.525520,999.525520,0.00000000,139.730000
1764918540000,999.525520,999.525520,0.00000000,140.660000
1764918600000,999.525520,999.525520,0.00000000,140.240000
1764918660000,999.525520,999.525520,0.00000000,140.250000
1764918720000,999.525520,999.525520,0.00000000,140.170000
1764918780000,999.525520,999.525520,0.00000000,140.090000
1764918840000,999.525520,999.525520,0.00000000,140.090000
1764918900000,999.525520,999.525520,0.00000000,140.080000
1764918960000,999.525520,999.525520,0.00000000,140.080000
1764919020000,999.525520,999.525520,0.00000000,140.180000
1764919080000,999.525520,999.525520,0.00000000,140.240000
1764919140000,999.525520,999.525520,0.00000000,140.130000
1764919200000,999.525520,999.525520,0.00000000,140.130000
1764919260000,999.525520,999.525520,0.00000000,140.110000
1764919320000,999.525520,999.525520,0.00000000,140.180000
1764919380000,999.525520,999.525520,0.00000000,140.190000
1764919440000,999.525520,999.525520,0.00000000,140.250000
1764919500000,999.525520,999.525520,0.00000000,140.280000
1764919560000,999.525520,999.525520,0.00000000,140.320000
1764919620000,999.525520,999.525520,0.00000000,140.340000
1764919680000,999.525520,999.525520,0.00000000,140.420000
1764919740000,999.525520,999.525520,0.00000000,140.260000
1764919800000,999.525520,999.525520,0.00000000,140.320000
1764919860000,999.525520,999.525520,0.00000000,140.420000
1764919920000,999.525520,999.525520,0.00000000,140.370000
1764919980000,999.525520,999.525520,0.00000000,140.340000
1764920040000,999.525520,999.525520,0.00000000,140.090000
1764920100000,999.525520,999.525520,0.00000000,139.990000
1764920160000,999.520520,994.520520,0.03573215,139.930000
1764920220000,999.513019,989.515520,0.07148219,139.860000
1764920280000,999.518022,989.515520,0.07148219,139.930000
1764920340000,999.513019,989.515520,0.07148219,139.860000
1764920400000,999.498726,984.510520,0.10726548,139.730000
1764920460000,999.500871,984.510520,0.10726548,139.750000
1764920520000,999.501944,984.510520,0.10726548,139.760000
1764920580000,999.498726,984.510520,0.10726548,139.730000
1764920640000,999.505162,984.510520,0.10726548,139.790000
1764920700000,999.499799,984.510520,0.10726548,139.740000
1764920760000,999.491217,984.510520,0.10726548,139.660000
1764920820000,999.491217,984.510520,0.10726548,139.660000
1764920880000,999.490145,984.510520,0.10726548,139.650000
1764920940000,999.494435,984.510520,0.10726548,139.690000
1764921000000,999.493363,984.510520,0.10726548,139.680000
1764921060000,999.501944,984.510520,0.10726548,139.760000
1764921120000,999.495508,984.510520,0.10726548,139.700000
1764921180000,999.501944,984.510520,0.10726548,139.760000
1764921240000,999.505162,984.510520,0.10726548,139.790000
1764921300000,999.499799,984.510520,0.10726548,139.740000
1764921360000,999.499799,984.510520,0.10726548,139.740000
1764921420000,999.499799,984.510520,0.10726548,139.740000
1764921480000,999.497653,984.510520,0.10726548,139.720000
1764921540000,999.493363,984.510520,0.10726548,139.680000
1764921600000,999.459055,969.495520,0.21479237,139.500000
1764921660000,999.447611,964.490520,0.25064237,139.470000
1764921720000,999.410028,959.485520,0.28652582,139.340000
1764921780000,999.399297,954.480520,0.32241442,139.320000
1764921840000,999.300797,949.475520,0.35837788,139.030000
1764921900000,999.299381,944.470520,0.39433876,139.040000
1764921960000,999.251003,939.465520,0.43032810,138.930000
1764922020000,998.983503,934.460520,0.46647617,138.320000
1764922080000,998.978503,929.455520,0.50262423,138.320000
1764922140000,998.993582,929.455520,0.50262423,138.350000
1764922200000,998.933267,929.455520,0.50262423,138.230000
1764922260000,998.983529,929.455520,0.50262423,138.330000
1764922320000,999.028766,929.455520,0.50262423,138.420000
1764922380000,998.998608,929.455520,0.50262423,138.360000
1764922440000,998.973477,929.455520,0.50262423,138.310000
1764922500000,998.948346,929.455520,0.50262423,138.260000
1764922560000,998.938293,929.455520,0.50262423,138.240000
1764922620000,998.933267,929.455520,0.50262423,138.230000
1764922680000,998.923215,929.455520,0.50262423,138.210000
1764922740000,998.983529,929.455520,0.50262423,138.330000
1764922800000,998.983529,929.455520,0.50262423,138.330000
1764922860000,999.074002,929.455520,0.50262423,138.510000
1764922920000,999.084054,929.455520,0.50262423,138.530000
1764922980000,999.099133,929.455520,0.50262423,138.560000
1764923040000,999.028766,929.455520,0.50262423,138.420000
1764923100000,999.028766,929.455520,0.50262423,138.420000
