timestamp,open,high,low,close,volume
1704214800000,110.13000000,110.48000000,106.36000000,107.70000000,398821.00000000
1704218400000,107.70000000,108.47000000,107.44000000,107.84000000,200051.45000000
1704222000000,107.83000000,109.11000000,107.00000000,107.67000000,251834.50000000
1704225600000,107.67000000,108.74000000,106.97000000,107.02000000,186735.50000000
1704229200000,107.02000000,108.01000000,106.61000000,107.98000000,211440.25000000
1704232800000,107.98000000,108.90000000,107.57000000,107.98000000,187779.07000000
1704236400000,107.99000000,108.02000000,106.02000000,106.73000000,198360.47000000
1704240000000,106.72000000,108.02000000,106.51000000,107.31000000,238576.04000000
1704243600000,107.30000000,108.52000000,106.48000000,108.15000000,224695.79000000
1704247200000,108.14000000,108.70000000,107.44000000,107.69000000,149938.38000000
1704250800000,107.68000000,108.11000000,107.16000000,108.11000000,109768.86000000
1704254400000,108.11000000,108.40000000,107.09000000,107.97000000,132966.62000000
1704258000000,107.98000000,108.89000000,107.71000000,108.33000000,195419.36000000
1704261600000,108.33000000,109.79000000,107.99000000,109.26000000,334535.28000000
1704265200000,109.26000000,109.90000000,107.43000000,107.81000000,248713.41000000
1704268800000,107.80000000,108.59000000,107.24000000,108.33000000,179838.69000000
1704272400000,108.33000000,109.38000000,108.17000000,108.97000000,325995.03000000
1704276000000,108.97000000,109.37000000,106.20000000,107.28000000,459440.62000000
1704279600000,107.29000000,107.44000000,102.30000000,103.42000000,843115.42000000
1704283200000,103.42000000,103.47000000,85.00000000,100.31000000,2569005.33000000
1704286800000,100.31000000,100.31000000,96.26000000,98.43000000,1074993.51000000
1704290400000,98.43000000,98.56000000,95.08000000,96.57000000,831411.60000000
1704294000000,96.55000000,102.09000000,96.45000000,102.06000000,797137.40000000
1704297600000,102.03000000,103.30000000,98.43000000,99.60000000,1069249.74000000
1704301200000,99.61000000,99.71000000,96.62000000,97.75000000,529440.59000000
1704304800000,97.75000000,98.94000000,95.21000000,96.84000000,523615.04000000
1704308400000,96.82000000,98.49000000,96.45000000,97.38000000,354405.06000000
1704312000000,97.38000000,99.79000000,97.22000000,99.62000000,341537.87000000
1704315600000,99.62000000,100.52000000,98.57000000,100.26000000,314756.47000000
1704319200000,100.28000000,100.30000000,98.15000000,98.81000000,217505.97000000
1704322800000,98.81000000,99.00000000,97.60000000,98.52000000,154998.30000000
1704326400000,98.52000000,100.35000000,98.14000000,100.11000000,268161.80000000
1704330000000,100.11000000,100.39000000,97.54000000,98.37000000,267858.88000000
1704333600000,98.37000000,101.10000000,98.05000000,100.90000000,219985.93000000
1704337200000,100.90000000,102.00000000,100.16000000,101.10000000,259146.54000000
1704340800000,101.10000000,101.47000000,100.24000000,100.56000000,179970.54000000
1704344400000,100.55000000,101.67000000,99.63000000,101.21000000,215260.48000000
1704348000000,101.21000000,101.50000000,100.41000000,100.73000000,165760.52000000
1704351600000,100.74000000,101.20000000,98.75000000,98.88000000,291271.27000000
1704355200000,98.89000000,99.26000000,97.21000000,98.06000000,287724.03000000
1704358800000,98.06000000,99.12000000,98.03000000,98.49000000,158489.50000000
1704362400000,98.49000000,99.02000000,96.60000000,98.30000000,263890.21000000
1704366000000,98.31000000,98.90000000,97.50000000,98.51000000,245334.38000000
1704369600000,98.51000000,99.84000000,98.12000000,99.40000000,332293.32000000
1704373200000,99.40000000,100.52000000,97.98000000,99.94000000,254270.32000000
1704376800000,99.93000000,102.31000000,99.31000000,102.30000000,396668.82000000
1704380400000,102.29000000,104.40000000,101.61000000,103.66000000,658077.33000000
1704384000000,103.66000000,104.03000000,101.67000000,102.02000000,417207.67000000
1704387600000,102.02000000,103.79000000,101.49000000,103.08000000,397699.39000000
1704391200000,103.09000000,103.96000000,102.67000000,103.67000000,179726.86000000
1704394800000,103.67000000,106.86000000,103.57000000,105.16000000,544888.03000000
1704398400000,105.16000000,108.15000000,105.16000000,106.30000000,526252.92000000
1704402000000,106.29000000,107.16000000,105.21000000,105.59000000,345284.16000000
1704405600000,105.58000000,106.84000000,104.29000000,104.78000000,216092.23000000
1704409200000,104.79000000,105.39000000,104.38000000,104.91000000,144167.82000000
1704412800000,104.91000000,105.48000000,102.70000000,104.08000000,255841.26000000
1704416400000,104.07000000,104.65000000,98.50000000,101.03000000,542708.73000000
1704420000000,101.02000000,102.43000000,100.43000000,101.01000000,321370.04000000
1704423600000,101.04000000,101.91000000,100.49000000,100.95000000,202417.19000000
1704427200000,100.92000000,101.41000000,99.99000000,100.80000000,262570.74000000
1704430800000,100.79000000,102.22000000,100.61000000,101.43000000,308017.79000000
1704434400000,101.43000000,101.82000000,100.55000000,101.56000000,154667.12000000
1704438000000,101.56000000,102.23000000,101.11000000,101.15000000,145755.96000000
1704441600000,101.16000000,102.35000000,101.15000000,101.51000000,160451.00000000
1704445200000,101.51000000,103.17000000,101.45000000,102.60000000,347107.10000000
1704448800000,102.59000000,102.78000000,99.07000000,100.11000000,329388.79000000
1704452400000,100.11000000,100.72000000,99.43000000,99.62000000,314272.70000000
1704456000000,99.63000000,101.03000000,98.62000000,100.60000000,298682.98000000
1704459600000,100.60000000,101.44000000,99.66000000,100.78000000,248135.48000000
1704463200000,100.78000000,101.20000000,96.72000000,97.45000000,540684.13000000
1704466800000,97.46000000,99.01000000,97.28000000,98.03000000,381251.26000000
1704470400000,98.03000000,98.44000000,95.55000000,96.10000000,372882.93000000
1704474000000,96.10000000,98.06000000,95.23000000,97.83000000,439687.33000000
1704477600000,97.83000000,98.29000000,97.04000000,97.99000000,184550.71000000
1704481200000,98.00000000,98.89000000,97.63000000,97.95000000,183981.36000000
1704484800000,97.96000000,100.18000000,97.94000000,99.64000000,230490.92000000
1704488400000,99.64000000,99.64000000,98.30000000,99.16000000,162499.72000000
1704492000000,99.15000000,99.92000000,97.68000000,99.21000000,170352.55000000
1704495600000,99.21000000,100.47000000,99.20000000,99.94000000,145799.42000000
1704499200000,99.93000000,100.30000000,98.46000000,99.05000000,148820.12000000
1704502800000,99.05000000,99.05000000,97.76000000,98.34000000,159090.58000000
1704506400000,98.33000000,99.14000000,98.00000000,98.74000000,98701.73000000
1704510000000,98.74000000,99.49000000,98.18000000,98.66000000,101484.72000000
1704513600000,98.66000000,98.92000000,97.28000000,97.33000000,116542.93000000
1704517200000,97.33000000,97.53000000,93.39000000,94.41000000,432356.67000000
1704520800000,94.42000000,94.63000000,91.53000000,92.03000000,638551.48000000
1704524400000,92.04000000,94.53000000,92.00000000,94.50000000,384912.75000000
1704528000000,94.51000000,95.50000000,93.70000000,95.27000000,265549.19000000
1704531600000,95.27000000,95.70000000,94.70000000,95.02000000,152454.17000000
1704535200000,95.02000000,95.36000000,94.35000000,94.61000000,152700.63000000
1704538800000,94.61000000,94.97000000,93.98000000,94.45000000,129625.55000000
1704542400000,94.45000000,95.16000000,93.23000000,93.64000000,174834.29000000
1704546000000,93.65000000,94.57000000,92.82000000,94.22000000,159606.89000000
1704549600000,94.24000000,96.57000000,94.22000000,95.99000000,282729.10000000
1704553200000,95.99000000,96.20000000,94.83000000,95.18000000,156389.91000000
1704556800000,95.18000000,96.20000000,94.93000000,95.62000000,163975.59000000
1704560400000,95.61000000,97.24000000,95.15000000,96.79000000,238664.58000000
1704564000000,96.79000000,97.23000000,96.00000000,96.15000000,208114.11000000
1704567600000,96.15000000,96.17000000,94.52000000,95.05000000,236990.56000000
1704571200000,95.05000000,95.65000000,93.96000000,94.43000000,188572.97000000
1704574800000,94.43000000,94.69000000,93.23000000,94.63000000,176298.71000000
1704578400000,94.63000000,94.66000000,93.00000000,93.40000000,129827.60000000
1704582000000,93.40000000,93.87000000,92.23000000,93.77000000,254683.20000000
1704585600000,93.77000000,96.30000000,93.55000000,95.54000000,245397.24000000
1704589200000,95.54000000,95.73000000,94.07000000,94.16000000,187813.67000000
1704592800000,94.16000000,95.08000000,91.00000000,92.37000000,361944.71000000
1704596400000,92.36000000,93.48000000,92.27000000,92.90000000,170883.37000000
1704600000000,92.90000000,95.75000000,92.83000000,94.37000000,251534.41000000
1704603600000,94.36000000,95.71000000,92.53000000,94.00000000,292144.87000000
1704607200000,94.00000000,95.28000000,93.67000000,94.68000000,208681.59000000
1704610800000,94.71000000,95.37000000,94.25000000,95.25000000,244800.62000000
1704614400000,95.26000000,95.62000000,93.64000000,93.96000000,202013.99000000
1704618000000,93.96000000,94.35000000,92.91000000,93.21000000,198942.07000000
1704621600000,93.21000000,94.17000000,93.14000000,93.93000000,110865.64000000
1704625200000,93.93000000,95.07000000,93.65000000,94.53000000,131012.89000000
1704628800000,94.53000000,95.13000000,93.64000000,94.89000000,158110.71000000
1704632400000,94.90000000,96.43000000,94.81000000,96.22000000,270391.53000000
1704636000000,96.22000000,96.80000000,95.36000000,96.10000000,246151.42000000
1704639600000,96.12000000,96.12000000,93.19000000,93.96000000,219894.48000000
1704643200000,93.96000000,94.85000000,93.00000000,93.40000000,218736.76000000
1704646800000,93.40000000,94.73000000,93.06000000,94.31000000,166061.96000000
1704650400000,94.31000000,95.00000000,94.12000000,94.49000000,103336.19000000
1704654000000,94.49000000,94.96000000,94.02000000,94.75000000,100133.21000000
1704657600000,94.76000000,95.31000000,93.85000000,93.87000000,99843.70000000
1704661200000,93.88000000,94.41000000,92.10000000,92.85000000,204850.03000000
1704664800000,92.86000000,92.86000000,88.27000000,89.29000000,651691.14000000
1704668400000,89.29000000,90.48000000,87.68000000,89.44000000,502097.95000000
1704672000000,89.44000000,90.00000000,87.91000000,88.46000000,432709.83000000
1704675600000,88.46000000,90.90000000,88.22000000,90.23000000,376852.46000000
1704679200000,90.23000000,90.55000000,87.30000000,88.04000000,514018.06000000
1704682800000,88.05000000,88.47000000,85.16000000,87.25000000,772679.16000000
1704686400000,87.24000000,89.43000000,86.91000000,89.10000000,292630.88000000
1704690000000,89.11000000,89.70000000,88.33000000,89.28000000,233748.97000000
1704693600000,89.29000000,91.00000000,88.75000000,89.17000000,391090.92000000
1704697200000,89.16000000,90.73000000,88.80000000,89.68000000,310582.04000000
1704700800000,89.68000000,91.14000000,89.58000000,90.05000000,247723.35000000
1704704400000,90.05000000,90.59000000,88.48000000,89.27000000,236569.11000000
1704708000000,89.28000000,91.03000000,88.89000000,90.75000000,216110.96000000
1704711600000,90.75000000,92.24000000,90.17000000,92.23000000,285995.78000000
1704715200000,92.23000000,94.43000000,92.20000000,94.10000000,831924.41000000
1704718800000,94.10000000,95.05000000,93.34000000,93.86000000,515491.50000000
1704722400000,93.86000000,95.56000000,93.47000000,94.20000000,448748.78000000
1704726000000,94.20000000,95.24000000,93.64000000,94.67000000,377248.41000000
1704729600000,94.69000000,95.80000000,93.76000000,95.00000000,457164.88000000
1704733200000,95.00000000,97.00000000,94.55000000,96.62000000,362309.04000000
1704736800000,96.63000000,99.50000000,96.42000000,98.26000000,833151.29000000
1704740400000,98.24000000,99.97000000,97.60000000,99.26000000,590905.10000000
1704744000000,99.26000000,99.43000000,96.56000000,96.86000000,356246.47000000
1704747600000,96.87000000,98.15000000,96.40000000,96.69000000,225887.73000000
1704751200000,96.69000000,98.03000000,96.43000000,98.00000000,191948.43000000
1704754800000,98.01000000,98.62000000,97.16000000,97.88000000,175759.57000000
1704758400000,97.88000000,98.82000000,95.25000000,97.49000000,445527.15000000
1704762000000,97.48000000,98.09000000,96.41000000,97.05000000,261058.00000000
1704765600000,97.05000000,99.10000000,96.55000000,98.56000000,325216.94000000
1704769200000,98.56000000,99.80000000,97.80000000,99.79000000,285648.60000000
1704772800000,99.80000000,103.95000000,99.47000000,103.37000000,706821.09000000
1704776400000,103.37000000,103.86000000,101.44000000,102.16000000,372491.51000000
1704780000000,102.15000000,102.80000000,101.14000000,101.65000000,263703.40000000
1704783600000,101.65000000,102.27000000,100.66000000,101.87000000,250477.38000000
1704787200000,101.87000000,102.67000000,100.53000000,100.84000000,258111.80000000
1704790800000,100.83000000,101.55000000,99.49000000,100.21000000,300699.39000000
1704794400000,100.21000000,101.29000000,99.71000000,100.50000000,227433.59000000
1704798000000,100.50000000,102.33000000,100.40000000,101.88000000,252733.46000000
1704801600000,101.88000000,102.38000000,95.91000000,98.47000000,403146.52000000
1704805200000,98.49000000,101.51000000,98.15000000,100.78000000,454363.35000000
1704808800000,100.79000000,102.20000000,98.96000000,99.34000000,447703.43000000
1704812400000,99.32000000,100.55000000,98.57000000,99.80000000,359972.42000000
1704816000000,99.79000000,101.44000000,99.38000000,100.89000000,292262.87000000
1704819600000,100.90000000,101.29000000,99.44000000,99.89000000,253696.46000000
1704823200000,99.87000000,100.72000000,99.31000000,100.06000000,221691.88000000
1704826800000,100.06000000,100.37000000,98.17000000,99.29000000,226562.16000000
1704830400000,99.30000000,99.50000000,96.52000000,96.83000000,240000.54000000
1704834000000,96.84000000,104.89000000,95.50000000,96.26000000,1085901.39000000
1704837600000,96.25000000,100.00000000,95.77000000,99.53000000,432251.76000000
1704841200000,99.51000000,99.60000000,97.37000000,99.36000000,207455.58000000
1704844800000,99.36000000,100.21000000,98.01000000,98.13000000,261013.37000000
1704848400000,98.13000000,99.32000000,97.53000000,99.15000000,188945.63000000
1704852000000,99.15000000,100.00000000,98.52000000,98.89000000,171354.33000000
1704855600000,98.89000000,99.92000000,98.70000000,99.65000000,88179.55000000
1704859200000,99.65000000,100.42000000,98.65000000,98.82000000,121721.94000000
1704862800000,98.82000000,99.50000000,98.70000000,99.35000000,73556.68000000
1704866400000,99.36000000,99.37000000,98.01000000,98.85000000,97210.61000000
1704870000000,98.84000000,98.98000000,98.04000000,98.12000000,91585.33000000
1704873600000,98.13000000,98.22000000,96.61000000,96.76000000,199328.35000000
1704877200000,96.75000000,97.65000000,96.28000000,97.04000000,277644.02000000
1704880800000,97.05000000,98.27000000,96.78000000,97.43000000,166132.17000000
1704884400000,97.43000000,97.88000000,96.58000000,97.31000000,133322.27000000
1704888000000,97.32000000,97.74000000,91.68000000,93.56000000,735638.57000000
1704891600000,93.57000000,95.12000000,92.85000000,93.71000000,405534.82000000
1704895200000,93.70000000,94.33000000,92.00000000,92.59000000,329561.29000000
1704898800000,92.58000000,95.14000000,92.19000000,94.78000000,459409.55000000
1704902400000,94.77000000,95.09000000,94.00000000,94.51000000,276291.86000000
1704906000000,94.51000000,96.84000000,93.99000000,96.82000000,346880.31000000
1704909600000,96.81000000,98.39000000,96.25000000,97.85000000,404700.51000000
1704913200000,97.84000000,98.25000000,95.07000000,96.31000000,356393.80000000
1704916800000,96.30000000,96.97000000,93.00000000,96.54000000,580931.75000000
1704920400000,96.53000000,102.00000000,95.35000000,101.68000000,1058272.84000000
1704924000000,101.69000000,104.39000000,100.25000000,103.27000000,919719.72000000
1704927600000,103.27000000,105.52000000,101.36000000,102.00000000,890950.80000000
1704931200000,101.99000000,102.15000000,99.55000000,100.59000000,525520.46000000
1704934800000,100.62000000,101.23000000,99.17000000,99.32000000,304340.29000000
1704938400000,99.32000000,100.39000000,99.16000000,100.12000000,161447.57000000
1704942000000,100.12000000,100.45000000,99.25000000,100.32000000,233248.35000000
1704945600000,100.32000000,101.73000000,99.78000000,101.13000000,291529.08000000
1704949200000,101.13000000,101.18000000,99.00000000,99.81000000,211747.69000000
1704952800000,99.82000000,99.92000000,98.00000000,99.06000000,215303.35000000
1704956400000,99.06000000,101.01000000,99.03000000,99.72000000,288445.12000000
1704960000000,99.71000000,100.68000000,99.55000000,100.57000000,168060.59000000
1704963600000,100.57000000,101.21000000,100.22000000,100.50000000,230504.30000000
1704967200000,100.50000000,104.00000000,100.50000000,103.86000000,359522.30000000
1704970800000,103.87000000,104.59000000,102.91000000,104.43000000,475733.42000000
1704974400000,104.44000000,107.32000000,103.83000000,106.80000000,787976.92000000
1704978000000,106.81000000,106.81000000,103.35000000,105.71000000,720044.42000000
1704981600000,105.70000000,107.18000000,103.69000000,105.41000000,877993.00000000
1704985200000,105.41000000,105.72000000,99.00000000,100.79000000,964794.32000000
1704988800000,100.79000000,101.43000000,97.67000000,99.37000000,710547.02000000
1704992400000,99.36000000,100.94000000,98.52000000,100.84000000,357212.66000000
1704996000000,100.84000000,101.08000000,99.90000000,100.73000000,248358.88000000
1704999600000,100.71000000,101.53000000,100.04000000,101.36000000,176205.80000000
1705003200000,101.36000000,102.40000000,99.72000000,100.03000000,273542.65000000
1705006800000,100.01000000,100.77000000,99.37000000,99.74000000,149628.49000000
1705010400000,99.74000000,100.37000000,99.07000000,100.30000000,129628.85000000
1705014000000,100.31000000,100.98000000,99.57000000,99.90000000,125347.42000000
1705017600000,99.89000000,100.34000000,99.00000000,99.76000000,155960.70000000
1705021200000,99.75000000,99.91000000,97.47000000,98.75000000,218151.66000000
1705024800000,98.74000000,99.47000000,98.19000000,99.23000000,109526.57000000
1705028400000,99.22000000,99.22000000,97.62000000,97.73000000,153499.66000000
1705032000000,97.72000000,98.74000000,97.65000000,97.88000000,163173.36000000
1705035600000,97.88000000,99.68000000,97.78000000,99.54000000,144626.53000000
1705039200000,99.54000000,100.49000000,99.03000000,99.07000000,197709.54000000
1705042800000,99.06000000,99.29000000,98.12000000,98.83000000,137045.59000000
1705046400000,98.83000000,98.92000000,97.70000000,98.44000000,164389.22000000
1705050000000,98.44000000,98.85000000,97.58000000,98.28000000,176237.72000000
1705053600000,98.28000000,98.72000000,97.78000000,98.21000000,186097.37000000
1705057200000,98.20000000,99.13000000,98.08000000,98.22000000,203714.50000000
1705060800000,98.22000000,99.30000000,96.60000000,97.52000000,319915.94000000
1705064400000,97.52000000,98.70000000,97.24000000,98.09000000,197213.70000000
1705068000000,98.09000000,98.93000000,97.58000000,98.42000000,229504.56000000
1705071600000,98.40000000,98.49000000,95.00000000,95.32000000,589211.86000000
1705075200000,95.33000000,96.69000000,93.16000000,95.00000000,547580.84000000
1705078800000,95.01000000,95.65000000,92.68000000,95.45000000,477340.93000000
1705082400000,95.44000000,96.19000000,94.19000000,95.11000000,233461.07000000
1705086000000,95.09000000,95.77000000,94.52000000,95.21000000,122074.74000000
1705089600000,95.22000000,95.91000000,95.11000000,95.15000000,118468.58000000
1705093200000,95.15000000,95.47000000,91.76000000,93.08000000,370426.15000000
1705096800000,93.07000000,93.16000000,87.00000000,90.27000000,891650.49000000
1705100400000,90.26000000,92.15000000,90.11000000,92.12000000,355208.96000000
1705104000000,92.14000000,92.65000000,90.88000000,90.95000000,236100.74000000
1705107600000,90.94000000,91.82000000,89.51000000,91.33000000,302668.39000000
1705111200000,91.33000000,92.11000000,90.97000000,91.09000000,143243.95000000
1705114800000,91.10000000,91.47000000,90.29000000,91.08000000,149432.26000000
1705118400000,91.08000000,91.85000000,90.92000000,91.63000000,87234.53000000
1705122000000,91.63000000,92.76000000,91.29000000,92.57000000,165287.41000000
1705125600000,92.58000000,93.07000000,92.25000000,92.85000000,140290.92000000
1705129200000,92.86000000,93.31000000,92.44000000,92.56000000,145622.17000000
1705132800000,92.56000000,93.19000000,92.50000000,92.95000000,91779.90000000
1705136400000,92.95000000,93.07000000,92.08000000,92.56000000,107625.59000000
1705140000000,92.56000000,92.61000000,91.52000000,91.66000000,137151.71000000
1705143600000,91.67000000,92.35000000,91.54000000,92.24000000,88751.67000000
1705147200000,92.23000000,92.58000000,91.68000000,92.35000000,94433.65000000
1705150800000,92.35000000,92.71000000,91.87000000,92.20000000,124066.72000000
1705154400000,92.20000000,92.25000000,91.09000000,91.74000000,188685.97000000
1705158000000,91.73000000,93.35000000,91.70000000,92.89000000,155710.48000000
1705161600000,92.90000000,93.03000000,92.04000000,92.16000000,130358.49000000
1705165200000,92.17000000,93.15000000,91.57000000,92.82000000,130066.19000000
1705168800000,92.82000000,93.28000000,92.30000000,93.16000000,84852.87000000
1705172400000,93.16000000,95.70000000,93.16000000,94.80000000,302528.45000000
1705176000000,94.80000000,96.99000000,94.70000000,96.67000000,377338.98000000
1705179600000,96.67000000,97.05000000,95.69000000,96.53000000,341149.13000000
1705183200000,96.54000000,96.71000000,95.11000000,96.17000000,195124.83000000
1705186800000,96.18000000,96.47000000,95.35000000,95.85000000,134505.92000000
1705190400000,95.85000000,96.11000000,94.32000000,94.49000000,207304.27000000
1705194000000,94.50000000,96.18000000,94.49000000,96.03000000,182118.69000000
1705197600000,96.03000000,96.55000000,94.65000000,95.76000000,195089.15000000
1705201200000,95.75000000,96.99000000,95.08000000,96.93000000,190265.27000000
1705204800000,96.92000000,97.26000000,95.97000000,96.20000000,200022.84000000
1705208400000,96.20000000,98.30000000,96.15000000,97.52000000,221285.89000000
1705212000000,97.51000000,98.85000000,97.36000000,97.85000000,179202.54000000
1705215600000,97.86000000,98.33000000,97.30000000,98.28000000,133746.75000000
1705219200000,98.28000000,98.60000000,97.27000000,97.61000000,146100.92000000
1705222800000,97.60000000,98.20000000,97.01000000,97.90000000,140048.05000000
1705226400000,97.90000000,97.96000000,97.03000000,97.24000000,91432.33000000
1705230000000,97.25000000,97.25000000,96.59000000,96.74000000,111253.34000000
1705233600000,96.75000000,97.32000000,96.30000000,96.45000000,126932.72000000
1705237200000,96.45000000,97.98000000,96.26000000,97.78000000,147968.79000000
1705240800000,97.77000000,98.98000000,97.60000000,98.04000000,245442.86000000
1705244400000,98.04000000,99.74000000,97.98000000,99.49000000,303605.47000000
1705248000000,99.49000000,102.87000000,99.21000000,101.56000000,756592.79000000
1705251600000,101.57000000,101.76000000,100.28000000,100.63000000,301964.02000000
1705255200000,100.62000000,101.10000000,98.22000000,99.17000000,282817.96000000
1705258800000,99.18000000,99.45000000,96.00000000,96.14000000,400225.01000000
1705262400000,96.14000000,97.34000000,95.00000000,96.32000000,365523.82000000
1705266000000,96.32000000,97.44000000,95.31000000,97.26000000,256541.08000000
1705269600000,97.26000000,97.71000000,96.06000000,96.67000000,179546.90000000
1705273200000,96.66000000,96.83000000,93.62000000,93.81000000,402873.20000000
1705276800000,93.81000000,96.18000000,93.81000000,95.73000000,241224.88000000
1705280400000,95.72000000,96.29000000,95.28000000,95.72000000,134453.73000000
1705284000000,95.73000000,96.77000000,95.51000000,96.66000000,102434.12000000
1705287600000,96.65000000,96.96000000,95.63000000,95.90000000,136490.57000000
1705291200000,95.90000000,96.33000000,95.26000000,96.20000000,129322.63000000
1705294800000,96.20000000,96.82000000,95.56000000,95.99000000,161742.76000000
1705298400000,95.98000000,96.36000000,95.42000000,95.76000000,94950.38000000
1705302000000,95.75000000,95.98000000,94.89000000,95.59000000,136296.11000000
1705305600000,95.58000000,95.69000000,94.78000000,94.94000000,129988.59000000
1705309200000,94.93000000,95.93000000,94.41000000,95.65000000,119349.84000000
1705312800000,95.65000000,95.98000000,95.08000000,95.44000000,123564.32000000
1705316400000,95.43000000,95.57000000,94.84000000,95.52000000,125061.54000000
1705320000000,95.51000000,95.63000000,94.52000000,95.02000000,139541.70000000
1705323600000,95.02000000,95.79000000,94.63000000,95.50000000,114967.84000000
1705327200000,95.50000000,95.60000000,93.04000000,93.62000000,299534.53000000
1705330800000,93.62000000,94.50000000,92.97000000,93.51000000,232202.82000000
1705334400000,93.50000000,94.87000000,93.26000000,94.45000000,147252.64000000
1705338000000,94.44000000,95.52000000,94.44000000,95.23000000,151475.00000000
1705341600000,95.22000000,96.82000000,95.22000000,95.60000000,261480.25000000
1705345200000,95.59000000,96.44000000,95.37000000,96.01000000,136958.51000000
1705348800000,96.02000000,96.50000000,95.02000000,95.28000000,112365.35000000
1705352400000,95.27000000,95.30000000,94.48000000,94.55000000,126011.01000000
1705356000000,94.55000000,94.79000000,93.10000000,94.21000000,167324.78000000
1705359600000,94.22000000,94.65000000,93.89000000,94.36000000,81984.41000000
1705363200000,94.35000000,95.13000000,94.34000000,94.89000000,84037.59000000
1705366800000,94.89000000,95.94000000,94.87000000,95.54000000,192394.58000000
1705370400000,95.55000000,96.24000000,95.14000000,95.47000000,107507.16000000
1705374000000,95.47000000,96.20000000,95.41000000,96.19000000,94183.45000000
1705377600000,96.19000000,96.30000000,95.69000000,95.77000000,85621.13000000
1705381200000,95.77000000,96.45000000,95.40000000,95.46000000,76048.14000000
1705384800000,95.46000000,95.84000000,95.29000000,95.81000000,67102.39000000
1705388400000,95.80000000,98.22000000,95.80000000,97.73000000,334996.49000000
1705392000000,97.73000000,98.29000000,96.98000000,97.71000000,294833.51000000
1705395600000,97.70000000,98.16000000,97.18000000,97.42000000,167248.58000000
1705399200000,97.41000000,97.55000000,96.47000000,96.84000000,130118.51000000
1705402800000,96.84000000,97.40000000,96.27000000,96.70000000,121522.10000000
1705406400000,96.70000000,97.34000000,96.62000000,97.11000000,122704.38000000
1705410000000,97.12000000,97.19000000,95.52000000,95.92000000,153408.49000000
1705413600000,95.91000000,96.55000000,94.16000000,96.06000000,369159.82000000
1705417200000,96.06000000,97.74000000,95.75000000,97.25000000,334736.15000000
1705420800000,97.25000000,97.85000000,96.60000000,97.11000000,169703.37000000
